profile_id,component_type,component_name,component_key,attack_leaf,opinion_leaf,contribution,reliability_weight
profile_0131,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8683550793094311,0.025031544417779588
profile_0143,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8871283229573685,0.025031544417779588
profile_0144,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8181785209986646,0.025031544417779588
profile_0148,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.9112298964304621,0.025031544417779588
profile_0165,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,1.0427996673416353,0.025031544417779588
profile_0167,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8931728452211222,0.025031544417779588
profile_0172,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.9366943928916694,0.025031544417779588
profile_0176,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.9348178023437208,0.025031544417779588
profile_0186,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8468860708393617,0.025031544417779588
profile_0204,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,1.0088907920302712,0.025031544417779588
profile_0217,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.893864711950556,0.025031544417779588
profile_0219,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.9214966276160192,0.025031544417779588
profile_0233,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8290275232295659,0.025031544417779588
profile_0248,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.9357831609627185,0.025031544417779588
profile_0253,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8669450356589399,0.025031544417779588
profile_0269,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.8184678111913393,0.025031544417779588
profile_0272,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.953012091813461,0.025031544417779588
profile_0280,task,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification || Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,political_opinion_cybermanipulation_ontology___primary_axis___attack_family___amplification_visibility_and_attention_manipulation___bot_cyborg_and_account_network_amplification___political_bot_amplification___repost_bot_amplification____issue_position_taxonomy___critical_infrastructure_and_energy_sovereignty___energy_sovereignty_investment_support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Amplification_Visibility_And_Attention_Manipulation > Bot_Cyborg_And_Account_Network_Amplification > Political_Bot_Amplification > Repost_Bot_Amplification,Issue_Position_Taxonomy > Critical_Infrastructure_And_Energy_Sovereignty > Energy_Sovereignty_Investment_Support,0.858784422833416,0.025031544417779588
